replication,T,method,lower,upper,covers,length
120,500,Boot,-0.74265753758810538,-0.27810236289170776,1,0.46455517469639762
120,500,RS,-0.59345237368387271,-0.43085984124842291,1,0.1625925324354498
120,1000,PI,-0.7105144139241979,-0.39966943162018786,1,0.31084498230401003
120,1000,Boot,-0.6963223884941695,-0.39179589852271102,1,0.30452648997145848
120,1000,RS,-0.64664325217717189,-0.46354059336721387,0,0.18310265880995802
120,2000,PI,-0.61860691611163621,-0.41570162159758539,1,0.20290529451405082
120,2000,Boot,-0.60797140825102913,-0.41397291376517958,1,0.19399849448584955
120,2000,RS,-0.63182965587196538,-0.40247888183725627,1,0.2293507740347091
120,5000,PI,-0.51616944484330263,-0.39596828991102773,1,0.1202011549322749
120,5000,Boot,-0.51477730518807563,-0.3951658924830197,1,0.11961141270505593
120,5000,RS,-0.54881899854745597,-0.36331873620687438,1,0.18550026234058159
120,10000,PI,-0.48520282435382761,-0.40133578750474103,1,0.083867036849086585
120,10000,Boot,-0.48924594823800321,-0.40095703102645291,1,0.0882889172115503
120,10000,RS,-0.50318781498143372,-0.38335079687713491,1,0.11983701810429881
121,500,PI,-0.53436139794278592,-0.040482151374471725,1,0.49387924656831417
121,500,Boot,-0.50987180278662569,-0.08092072651548185,1,0.42895107627114382
121,500,RS,-0.51206690249244036,-0.062776646824817345,1,0.44929025566762304
121,1000,PI,-0.56842767748429091,-0.26225733652709277,1,0.30617034095719814
121,1000,Boot,-0.55738954823446463,-0.25962569252829226,1,0.29776385570617236
121,1000,RS,-0.65466479849428894,-0.17602021551709479,1,0.47864458297719414
121,2000,PI,-0.50298747829640567,-0.30584324933227691,1,0.19714422896412875
121,2000,Boot,-0.49581793226210424,-0.29499690403044604,1,0.20082102823165821
121,2000,RS,-0.47756763454969525,-0.33126309307898733,1,0.14630454147070793
121,5000,PI,-0.51863135920615977,-0.39664133972818971,1,0.12199001947797006
121,5000,Boot,-0.51679654677745213,-0.38757586403303534,1,0.12922068274441678
121,5000,RS,-0.58335313121675902,-0.33191956771759046,1,0.25143356349916857
121,10000,PI,-0.50686816942081381,-0.42247725916074996,1,0.084390910260063845
121,10000,Boot,-0.50500043507300885,-0.41582759126913066,1,0.089172843803878188
121,10000,RS,-0.5160092337449802,-0.41333619483658363,1,0.10267303890839657
122,500,PI,-0.56113846628637765,-0.11310521590206873,1,0.44803325038430891
122,500,Boot,-0.54342580227806236,-0.13719052366734072,1,0.40623527861072162
122,500,RS,-0.46121596824423094,-0.21302771394421549,1,0.24818825430001545
122,1000,PI,-0.5918591951452532,-0.31235741671268213,1,0.27950177843257107
122,1000,Boot,-0.58919896974491148,-0.30710957802403516,1,0.28208939172087633
122,1000,RS,-0.64388907033093523,-0.26032754152700011,1,0.38356152880393513
122,2000,PI,-0.52873765533725425,-0.33874624236089079,1,0.18999141297636346
122,2000,Boot,-0.52826490750868049,-0.32317389226262172,1,0.20509101524605877
122,2000,RS,-0.55112923443051975,-0.31635466326762524,1,0.23477457116289452
122,5000,PI,-0.48168070806674335,-0.36024222753037272,1,0.12143848053637063
122,5000,Boot,-0.47652522416637477,-0.35501062854301652,1,0.12151459562335826
122,5000,RS,-0.49254094948505911,-0.34938198611205695,1,0.14315896337300216
122,10000,PI,-0.4908568528460357,-0.40540352559080112,1,0.085453327255234579
122,10000,Boot,-0.48239173782070255,-0.40048159763655006,1,0.081910140184152491
122,10000,RS,-0.49927210990087151,-0.39698826853596531,1,0.1022838413649062
123,500,PI,-0.66335646720936503,-0.24352627922599224,1,0.41983018798337279
123,500,Boot,-0.62441411097546484,-0.26767042680699626,1,0.35674368416846858
123,500,RS,-0.50086767695845924,-0.40601506947689797,1,0.094852607481561269
123,1000,PI,-0.62784228072281778,-0.34264093495754211,1,0.28520134576527567
123,1000,Boot,-0.61051935814791092,-0.32797976845917887,1,0.28253958968873205
123,1000,RS,-0.58356141560163899,-0.38692180007872096,1,0.19663961552291803
123,2000,PI,-0.52621849121026421,-0.33724260973364328,1,0.18897588147662092
123,2000,Boot,-0.51787611576906378,-0.33507673204326727,1,0.18279938372579652
123,2000,RS,-0.53439767511758685,-0.32906342582632064,1,0.2053342492912662
123,5000,PI,-0.52788969947575481,-0.40889833048868141,1,0.11899136898707341
123,5000,Boot,-0.52101751254218054,-0.41673482196138567,1,0.10428269058079487
123,5000,RS,-0.51573506206732256,-0.42105296789711366,1,0.094682094170208897
123,10000,PI,-0.47042088254935238,-0.38704084978379633,1,0.083380032765556056
123,10000,Boot,-0.46203443238883685,-0.38426726695496799,1,0.077767165433868857
123,10000,RS,-0.51179982339546004,-0.34566190893768867,1,0.16613791445777137
124,500,PI,-0.57518610409511217,-0.14218669151247351,1,0.43299941258263863
124,500,Boot,-0.5281623383112517,-0.1289560424017783,1,0.39920629590947343
124,500,RS,-0.48143408103960306,-0.23593871456798265,1,0.2454953664716204
124,1000,PI,-0.51113930966328991,-0.24756881119282226,1,0.26357049847046765
124,1000,Boot,-0.50401036448801506,-0.21906416618421645,1,0.28494619830379864
124,1000,RS,-0.42513057899690171,-0.33357754185921046,0,0.091553037137691251
124,2000,PI,-0.46329027696704539,-0.28200792925987983,1,0.18128234770716556
124,2000,Boot,-0.45325550929908975,-0.27222266328368128,1,0.18103284601540848
124,2000,RS,-0.45243642884716412,-0.2928617773797611,1,0.15957465146740302
124,5000,PI,-0.49415880285929098,-0.37792823858218921,1,0.11623056427710177
124,5000,Boot,-0.49930682631925871,-0.37210916658379967,1,0.12719765973545905
124,5000,RS,-0.5213952902707244,-0.35069175117075579,1,0.1707035390999686
124,10000,PI,-0.49660282513408366,-0.41336063141495077,1,0.083242193719132884
124,10000,Boot,-0.49817021749440027,-0.41045601252593156,1,0.087714204968468712
124,10000,RS,-0.50614438940830486,-0.40381906714072963,1,0.10232532226757524
125,500,PI,-0.6150541580168134,-0.19644857363608922,1,0.41860558438072415
125,500,Boot,-0.55964569885680404,-0.18017574414679741,1,0.37946995471000666
125,500,RS,-0.57535204380994009,-0.23615068784296253,1,0.33920135596697754
125,1000,PI,-0.5450071183113474,-0.26711214367098812,1,0.27789497464035928
125,1000,Boot,-0.52394358585160605,-0.26254394073627535,1,0.2613996451153307
125,1000,RS,-0.48673109131973297,-0.32538817066260256,1,0.16134292065713041
125,2000,PI,-0.57705742147981764,-0.38782088512392249,1,0.18923653635589516
125,2000,Boot,-0.5667740756312486,-0.38066303803292267,1,0.18611103759832592
125,2000,RS,-0.60686869144645583,-0.35800961515728441,1,0.24885907628917142
125,5000,PI,-0.51589927217692289,-0.39766517644081822,1,0.11823409573610466
125,5000,Boot,-0.51055850480235954,-0.39148831072491208,1,0.11907019407744746
125,5000,RS,-0.49672536012025459,-0.41683908849748652,1,0.079886271622768068
125,10000,PI,-0.48837670303111586,-0.4053387843141984,1,0.083037918716917458
125,10000,Boot,-0.48547753846791752,-0.40604980842234112,1,0.079427730045576406
125,10000,RS,-0.47887957588879304,-0.41483591145652121,1,0.06404366443227183
126,500,PI,-0.83215576312296302,-0.34396527561547585,1,0.48819048750748717
126,500,Boot,-0.81319915245012098,-0.33841692545248203,1,0.47478222699763895
126,500,RS,-0.84024139129059106,-0.33587964744784776,1,0.50436174384274324
126,1000,PI,-0.73947775448924591,-0.41754995142916962,1,0.32192780306007629
126,1000,Boot,-0.7381949916286018,-0.43008237807234012,1,0.30811261355626168
126,1000,RS,-0.65616423996852991,-0.50086346594988562,0,0.15530077401864428
126,2000,PI,-0.59233836677496932,-0.38928998466703152,1,0.2030483821079378
126,2000,Boot,-0.5810982042009305,-0.38682159466231747,1,0.19427660953861303
126,2000,RS,-0.72111233226014848,-0.26051601918185224,1,0.46059631307829624
126,5000,PI,-0.50556507022133435,-0.38647861991447591,1,0.11908645030685844
126,5000,Boot,-0.50056573126574366,-0.38830394756094389,1,0.11226178370479978
126,5000,RS,-0.54325411332239693,-0.34878957681341338,1,0.19446453650898354
126,10000,PI,-0.47063436843709039,-0.38727216331907521,1,0.083362205118015176
126,10000,Boot,-0.47145709088033227,-0.38106400353581299,1,0.090393087344519285
126,10000,RS,-0.48389585784975025,-0.37401067390641535,1,0.10988518394333491
127,500,PI,-0.62665216284065761,-0.12905935902861396,1,0.49759280381204363
127,500,Boot,-0.58445744988845771,-0.14025255594165076,1,0.44420489394680696
127,500,RS,-0.43520716609440885,-0.32050435577486275,0,0.1147028103195461
127,1000,PI,-0.57916540491207635,-0.29356054830413791,1,0.28560485660793844
127,1000,Boot,-0.56292348661809255,-0.28875795530648252,1,0.27416553131161003
127,1000,RS,-0.5745469074186873,-0.29817904579752702,1,0.27636786162116028
127,2000,PI,-0.55325103568762724,-0.36228955372945482,1,0.19096148195817242
127,2000,Boot,-0.53977707996120083,-0.35245176558628222,1,0.18732531437491862
127,2000,RS,-0.5267971063948319,-0.38874348302225015,1,0.13805362337258176
127,5000,PI,-0.51294169420047431,-0.39550724726917585,1,0.11743444693129845
127,5000,Boot,-0.51438420948980579,-0.38418661244802921,1,0.13019759704177658
127,5000,RS,-0.49659735756910051,-0.41185158390054966,1,0.08474577366855085
127,10000,PI,-0.49458271491024253,-0.41180590126175287,1,0.082776813648489656
127,10000,Boot,-0.48919886064647111,-0.40515836001244504,1,0.084040500634026072
127,10000,RS,-0.47714979930090112,-0.42923881687109428,1,0.047910982429806848
128,500,PI,-0.50586955701242542,-0.05722436628085617,1,0.44864519073156928
128,500,Boot,-0.46663613025244777,-0.061366570847521257,1,0.40526955940492648
128,500,RS,-0.45369716341836497,-0.10939675987491659,1,0.34430040354344837
128,1000,PI,-0.5473091377580126,-0.25454969562303309,1,0.29275944213497951
128,1000,Boot,-0.51676219393805534,-0.24438754943530203,1,0.27237464450275328
128,1000,RS,-0.62512998831867939,-0.17672884506236627,1,0.44840114325631308
128,2000,PI,-0.54002685081695123,-0.33937379769779968,1,0.20065305311915155
128,2000,Boot,-0.52132117845388193,-0.32096765671083821,1,0.20035352174304372
128,2000,RS,-0.55779713058410429,-0.32160351793064657,1,0.23619361265345773
128,5000,PI,-0.52396030919811531,-0.40213106756846007,1,0.12182924162965525
128,5000,Boot,-0.52122509446222498,-0.38242014397526924,1,0.13880495048695574
128,5000,RS,-0.52723680900808889,-0.39885456775848649,1,0.1283822412496024
128,10000,PI,-0.46942566471559388,-0.38591635044111772,1,0.083509314274476165
128,10000,Boot,-0.46602879384942497,-0.37823828884513866,1,0.087790505004286312
128,10000,RS,-0.50660753221352783,-0.34873448294318382,1,0.15787304927034401
129,500,PI,-0.74677576917543664,-0.22776002800392298,1,0.51901574117151372
129,500,Boot,-0.69884537558711313,-0.23345249174107952,1,0.46539288384603361
129,500,RS,-0.52565402258579919,-0.44888177459356043,0,0.076772247992238751
129,1000,PI,-0.59315101923955238,-0.27972847040912574,1,0.31342254883042664
129,1000,Boot,-0.58149816213753169,-0.28637045954403995,1,0.29512770259349175
129,1000,RS,-0.63623270993840364,-0.23664677971027448,1,0.39958593022812916
129,2000,PI,-0.51879185732865873,-0.32036958466461185,1,0.19842227266404688
129,2000,Boot,-0.50824626770545167,-0.32881017422079578,1,0.17943609348465589
129,2000,RS,-0.53105957719667507,-0.30810186479659557,1,0.2229577124000795
129,5000,PI,-0.4705095740259353,-0.35176972764218095,1,0.11873984638375434
129,5000,Boot,-0.46438508434253589,-0.34644577381532465,1,0.11793931052721124
129,5000,RS,-0.46183214183112531,-0.36044715983699094,1,0.10138498199413437
129,10000,PI,-0.48990709033613189,-0.40630661230747589,1,0.083600478028656
129,10000,Boot,-0.4883087851524287,-0.39739442473574865,1,0.090914360416680051
129,10000,RS,-0.51555729218436708,-0.3806564104592407,1,0.13490088172512638
130,500,PI,-0.68970179922262742,-0.1589965618193443,1,0.53070523740328313
130,500,Boot,-0.63929214146141433,-0.20984600589680721,1,0.42944613556460709
130,500,RS,-0.6896181590748196,-0.15908020196715211,1,0.53053795710766749
130,1000,PI,-0.54942473037664674,-0.24268596487169558,1,0.30673876550495116
130,1000,Boot,-0.52680192665755765,-0.24399365026884959,1,0.28280827638870809
130,1000,RS,-0.48765255416557929,-0.30445814108276303,1,0.18319441308281625
130,2000,PI,-0.52093832545480112,-0.32110771913000091,1,0.19983060632480021
130,2000,Boot,-0.5233054499829155,-0.31051935112136037,1,0.21278609886155514
130,2000,RS,-0.50964359818794081,-0.33240244639686128,1,0.17724115179107952
130,5000,PI,-0.46239638289440954,-0.34259955007495435,1,0.11979683281945519
130,5000,Boot,-0.45323325169447393,-0.34031757513365524,1,0.11291567656081869
130,5000,RS,-0.43278039431645521,-0.37221553865290868,0,0.060564855663546524
130,10000,PI,-0.47048966832994632,-0.38610011899261676,1,0.084389549337329561
130,10000,Boot,-0.46634726177981944,-0.38747790410001548,1,0.078869357679803964
130,10000,RS,-0.47321679501736286,-0.38337299230520022,1,0.089843802712162635
131,500,PI,-0.60261611373961688,-0.16858824330252981,1,0.43402787043708707
131,500,Boot,-0.60122353300838305,-0.16629560542356134,1,0.43492792758482168
131,500,RS,-0.58840666149392851,-0.18279769554821809,1,0.40560896594571039
131,1000,PI,-0.54020925267108044,-0.2634692954850355,1,0.27673995718604494
131,1000,Boot,-0.5190836836375996,-0.25179680620551875,1,0.26728687743208085
131,1000,RS,-0.47688445166602283,-0.32679409649009311,1,0.15009035517592972
131,2000,PI,-0.50623750104950904,-0.31862241565833443,1,0.18761508539117461
131,2000,Boot,-0.50189926892024195,-0.33690428027742692,1,0.16499498864281503
131,2000,RS,-0.46109768319168543,-0.363762233516158,1,0.09733544967552743
131,5000,PI,-0.48038948356927358,-0.36489906245164605,1,0.11549042111762753
131,5000,Boot,-0.47269228228767496,-0.35314677332461819,1,0.11954550896305677
131,5000,RS,-0.44483150115091541,-0.40045704487000422,0,0.04437445628091119
131,10000,PI,-0.48939327798853943,-0.40591599961832664,1,0.083477278370212793
131,10000,Boot,-0.48670719964662307,-0.40190162306295563,1,0.084805576583667441
131,10000,RS,-0.48907901787061431,-0.40623025973625176,1,0.082848758134362543
132,500,PI,-0.70838634531466727,-0.21740593414973647,1,0.4909804111649308
132,500,Boot,-0.65325574094243732,-0.23843247494094902,1,0.41482326600148833
132,500,RS,-0.68230375274808885,-0.24348852671631485,1,0.43881522603177403
132,1000,PI,-0.61349168334181647,-0.3227255942078352,1,0.29076608913398128
132,1000,Boot,-0.60149707713980094,-0.29611426759697157,1,0.30538280954282937
132,1000,RS,-0.62912329709988069,-0.30709398044977099,1,0.3220293166501097
132,2000,PI,-0.62275653036984879,-0.42052291209304865,1,0.20223361827680014
132,2000,Boot,-0.61232239901110064,-0.40627044075360785,1,0.20605195825749278
132,2000,RS,-0.63167127168283421,-0.41160817078006329,1,0.22006310090277093
132,5000,PI,-0.5458613156691926,-0.42221625462894735,1,0.12364506104024525
132,5000,Boot,-0.54221407493925267,-0.42105288262663071,1,0.12116119231262196
132,5000,RS,-0.55786958577962698,-0.41020798451851292,1,0.14766160126111405
132,10000,PI,-0.50823952026866648,-0.42371431517912084,1,0.084525205089545641
132,10000,Boot,-0.50746099144364276,-0.42368642779043048,1,0.083774563653212286
132,10000,RS,-0.52893022904777598,-0.40302360640001139,1,0.12590662264776459
133,500,PI,-0.60055912369177955,-0.15723624340419556,1,0.44332288028758399
133,500,Boot,-0.56362357728030954,-0.15927272386342897,1,0.4043508534168806
133,500,RS,-0.47390984115142654,-0.28388552594454863,1,0.1900243152068779
133,1000,PI,-0.57615527349527951,-0.29182366861290254,1,0.28433160488237696
133,1000,Boot,-0.57494119329794513,-0.29204764600475747,1,0.28289354729318766
133,1000,RS,-0.61214224230952674,-0.25583669979865531,1,0.35630554251087143
133,2000,PI,-0.54255450436047292,-0.34913076987367747,1,0.19342373448679545
133,2000,Boot,-0.53946764291625315,-0.34076911356754219,1,0.19869852934871096
133,2000,RS,-0.51616962246853015,-0.37551565176562024,1,0.14065397070290991
133,5000,PI,-0.49735703021505401,-0.38042535275178962,1,0.11693167746326438
133,5000,Boot,-0.49765315246861286,-0.37148655500730954,1,0.12616659746130332
133,5000,RS,-0.48486214520506854,-0.39292023776177509,1,0.091941907443293447
133,10000,PI,-0.47989008774578934,-0.39731521049812457,1,0.082574877247664769
133,10000,Boot,-0.48133386157921837,-0.39654635479926387,1,0.084787506779954502
133,10000,RS,-0.45685672312673919,-0.42034857511717472,1,0.036508148009564478
134,500,PI,-0.52260679966456369,0.0091072368767481926,1,0.53171403654131189
134,500,Boot,-0.51657120858580741,0.03226312826297234,1,0.5488343368487798
134,500,RS,-0.4592241030509433,-0.054275459736872228,1,0.4049486433140711
134,1000,PI,-0.47634346539853983,-0.17481048533811189,1,0.30153298006042795
134,1000,Boot,-0.47019269645188666,-0.15578691788314242,1,0.31440577856874424
134,1000,RS,-0.45313145878706418,-0.19802249194958754,1,0.25510896683747664
134,2000,PI,-0.50996794877588447,-0.30431495203319703,1,0.20565299674268744
134,2000,Boot,-0.52028767096398321,-0.3086479476501709,1,0.21163972331381231
134,2000,RS,-0.63318595248863507,-0.18109694832044643,1,0.45208900416818865
134,5000,PI,-0.53060626758639851,-0.41005120615699953,1,0.12055506142939898
134,5000,Boot,-0.5406047639948196,-0.40665353591407882,1,0.13395122808074078
134,5000,RS,-0.60719817920211427,-0.33345929454128376,1,0.27373888466083052
134,10000,PI,-0.51434859699798841,-0.42928192976372881,1,0.085066667234259596
134,10000,Boot,-0.51557140605255203,-0.43123106212302031,1,0.084340343929531714
134,10000,RS,-0.5221325496368644,-0.42149797712485282,1,0.10063457251201158
135,500,PI,-0.67639381730906356,-0.21454309078568562,1,0.46185072652337794
135,500,Boot,-0.64286546232357789,-0.2338956844646021,1,0.40896977785897581
135,500,RS,-0.49727942165405775,-0.39365748644069137,1,0.10362193521336638
135,1000,PI,-0.54097380883592205,-0.24985538819317177,1,0.29111842064275029
135,1000,Boot,-0.53496266436767737,-0.2884971580198406,1,0.24646550634783676
135,1000,RS,-0.47491377700838316,-0.31591542002071066,1,0.15899835698767251
135,2000,PI,-0.56892094845872032,-0.37355165376159638,1,0.19536929469712394
135,2000,Boot,-0.56583597984174927,-0.37833777602937008,1,0.18749820381237919
